バス会社名称,路線名称,バス停名称,緯度,経度,バス停ID,路線ID,バス会社ID
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],常盤台一丁目,35.76112,139.690064,15654,1738,358.0
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],常盤台郵便局,35.762937,139.69029,15653,1738,358.0
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],前野町,35.763608,139.688044,15652,1738,358.0
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],常盤台三丁目,35.764148,139.682984,15797,1738,358.0
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],常盤台教会,35.759645,139.687256,15651,1738,358.0
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],中央通り〔板橋区常盤台〕,35.761545,139.683375,15650,1738,358.0
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],教育科学館,35.763006,139.679687,15798,1738,358.0
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],常盤台四丁目,35.765101,139.679024,15799,1738,358.0
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],中台一丁目(東京都),35.766988,139.677504,15800,1738,358.0
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],若木小学校,35.76931,139.676273,15801,1738,358.0
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],若木三丁目,35.772759,139.676857,15802,1738,358.0
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],志村消防署,35.777246,139.679362,15803,1738,358.0
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],志村四中,35.778167,139.683085,15804,1738,358.0
国際興業（株）,常01:ときわ台-志村三丁目駅[国際興業バス],志村三丁目駅,35.778841,139.685834,15805,1738,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],浮間舟渡駅,35.79174,139.691878,15806,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],舟渡一丁目,35.793013,139.690577,15679,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],舟渡町,35.793502,139.687036,15680,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],舟渡小学校,35.793739,139.681597,15251,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],蓮根橋,35.789669,139.68002,15807,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],蓮根三丁目,35.789614,139.6773,15808,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],地下鉄検車場,35.788298,139.67462,15809,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],西台駅,35.786179,139.674328,15810,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],蓮根二丁目,35.784991,139.674153,15811,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],西台中学校,35.782571,139.673832,15812,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],西台一丁目,35.777701,139.671576,15813,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],南西台,35.77316,139.669811,15814,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],西台都営住宅,35.772949,139.6681,15815,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],西台三丁目,35.774078,139.666166,15816,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],徳丸町,35.774842,139.664213,15817,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],徳丸二丁目,35.775813,139.661732,15818,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],宮の下(板橋区),35.775729,139.660354,15819,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],徳丸地域センター,35.773575,139.6596,15820,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],不動通り,35.772671,139.663253,15821,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],徳丸坂下,35.770596,139.663001,15822,1739,358.0
国際興業（株）,東練05:東武練馬駅-西台駅-浮間舟渡駅[国際興業バス],東武練馬駅,35.769263,139.661078,15692,1739,358.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],見沼代親水公園駅前,35.814374,139.770287,15823,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],島忠ホームズ草加舎人店,35.818511,139.770483,15824,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],道内(埼玉県),35.820654,139.769214,15825,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],榛松,35.822024,139.772076,15826,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],南山梨,35.824564,139.776308,15827,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],榛松東,35.82568,139.77917,15828,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],新堀(川口市),35.826557,139.78274,15829,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],新郷東部公園,35.829944,139.780925,15830,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],横道(川口市),35.833717,139.777829,15831,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],峯(川口市),35.831079,139.772559,15832,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],貝塚(川口市),35.829592,139.770013,15833,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],新郷支所,35.827159,139.765684,15834,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],新郷農協,35.82531,139.762465,15835,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],新郷公民館,35.827028,139.761864,15836,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],大竹入口,35.831429,139.761513,15837,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],新郷図書館,35.831775,139.759381,15838,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],旭幼稚園,35.833165,139.759034,15839,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],緑ヶ丘公園(埼玉県),35.834478,139.758705,15840,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],前野宿,35.834344,139.760354,15841,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],前野宿緑ヶ丘公園,35.834481,139.759249,15842,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],原坂上,35.83779,139.761108,15843,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],原(川口市),35.838742,139.760958,15844,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],吉岡〔安行吉岡〕,35.838736,139.755814,15845,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],さつきヶ丘(埼玉県),35.837657,139.752504,15846,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],慈林,35.836133,139.748338,15847,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],旭町口(埼玉県),35.834837,139.743282,15848,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],鳩ヶ谷中学校入口,35.833038,139.746247,15849,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],浅間神社(川口市),35.830194,139.746136,15850,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],鳩ヶ谷図書館,35.828774,139.743832,15851,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],昭和橋/鳩ヶ谷公民館,35.829788,139.740616,15852,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],鳩ヶ谷本町郵便局,35.833921,139.741727,15853,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],鳩ヶ谷本町一丁目,35.83248,139.739865,15174,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],鳩ヶ谷駅東口,35.830601,139.736542,15854,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],武南警察署入口,35.831945,139.733849,15855,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],里曲田,35.837299,139.72846,15856,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],里みどりヶ丘,35.839116,139.728429,15857,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],川口高校,35.841514,139.730126,15858,1740,385.0
川口市,川口06:新郷循環〔医療センター方面〕[みんななかまバス],川口市立医療センター,35.843803,139.731008,15859,1740,385.0
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],川口市立医療センター,35.843803,139.731008,15859,1741,385.0
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],川口高校,35.841425,139.730137,15860,1741,385.0
川口市,川口06:新郷循環〔見沼代親水公園駅方面〕[みんななかまバス],里みどりヶ丘,35.839292,139.728533,15861,1741,385.0
