市区町村名,緯度,経度,区内バス停ID,バス会社名称,バス停名称
世田谷区,35.642974,139.680411,5849,東急バス（株）,自衛隊中央病院入口
練馬区,35.765018,139.661027,5850,国際興業（株）,自衛隊前
大田区,35.585807,139.715645,5851,東急バス（株）,臼田坂上
大田区,35.582395,139.716979,5852,東急バス（株）,臼田坂下
江戸川区,35.724264,139.876191,5853,江戸川区,興宮町北
江戸川区,35.722355,139.877361,5854,江戸川区,興宮町南
足立区,35.767654,139.780444,5855,東武バス,興本センター前
足立区,35.772376,139.774617,5856,日立自動車交通,興本扇学園
足立区,35.77188,139.78114,5857,東武バス,興野公団住宅
足立区,35.807556,139.753839,5858,国際興業（株）,舎人一号公園
足立区,35.810549,139.767186,5859,東武バス,舎人五丁目
足立区,35.794343,139.769964,5860,都営バス,舎人公園前
足立区,35.795778,139.774651,5861,国際興業（株）,舎人公園東
足立区,35.795869,139.768696,5862,国際興業（株）,舎人公園駅
足立区,35.796032,139.768873,5863,国際興業（株）,舎人公園駅
足立区,35.813194,139.762994,5864,国際興業（株）,舎人団地
足立区,35.810575,139.764344,5865,東武バス,舎人団地南
足立区,35.812786,139.763627,5866,国際興業（株）,舎人団地東
足立区,35.808771,139.770971,5867,東武バス,舎人町
足立区,35.809001,139.770726,5868,東武バス,舎人町
足立区,35.805198,139.768921,5869,国際興業（株）,舎人駅
板橋区,35.792404,139.691538,5870,国際興業（株）,舟渡一丁目
板橋区,35.793013,139.690577,5871,国際興業（株）,舟渡一丁目
板橋区,35.79355,139.674969,5872,国際興業（株）,舟渡四丁目
板橋区,35.793724,139.675492,5873,国際興業（株）,舟渡四丁目
板橋区,35.793828,139.681794,5874,国際興業（株）,舟渡小学校
板橋区,35.793739,139.681597,5875,国際興業（株）,舟渡小学校
板橋区,35.79378,139.671429,5876,国際興業（株）,舟渡水辺公園
板橋区,35.793607,139.672265,5877,国際興業（株）,舟渡水辺公園
板橋区,35.793587,139.686843,5878,国際興業（株）,舟渡町
板橋区,35.793502,139.687036,5879,国際興業（株）,舟渡町
板橋区,35.792947,139.685354,5880,国際興業（株）,舟渡町
江戸川区,35.682023,139.867142,5881,都営バス,船堀スポーツ公園前
江戸川区,35.68536,139.864392,5882,都営バス,船堀一丁目
江戸川区,35.676869,139.869615,5883,都営バス,船堀七丁目
江戸川区,35.680381,139.866408,5884,都営バス,船堀三丁目
江戸川区,35.680305,139.864711,5885,都営バス,船堀中組
江戸川区,35.681948,139.862916,5886,都営バス,船堀小学校前
江戸川区,35.682499,139.862861,5887,都営バス,船堀小学校前
江戸川区,35.683427,139.86425,5888,都営バス,船堀駅前
江戸川区,35.68338,139.864315,5889,都営バス,船堀駅前
江戸川区,35.683922,139.864068,5890,都営バス,船堀駅前
江戸川区,35.684027,139.864124,5891,都営バス,船堀駅前
江戸川区,35.684195,139.863755,5892,都営バス,船堀駅前
世田谷区,35.658824,139.624219,5893,京王バス,船橋6丁目
世田谷区,35.656835,139.618746,5894,京王バス,船橋7丁目
世田谷区,35.653662,139.621893,5895,小田急バス（株）,船橋まちづくりセンター
世田谷区,35.656465,139.623161,5896,小田急バス（株）,船橋交番
世田谷区,35.657356,139.623549,5897,京王バス,船橋交番北
世田谷区,35.651906,139.620484,5898,小田急バス（株）,船橋地区会館
世田谷区,35.653757,139.616092,5899,小田急バス（株）,船橋小学校前
世田谷区,35.65642,139.619161,5900,京王バス,船橋希望中学校前
世田谷区,35.6566,139.618722,5901,小田急バス（株）,船橋希望中学校北
港区,35.650731,139.753933,5902,港区,芝一丁目
港区,35.651023,139.747352,5903,港区,芝三丁目
港区,35.652839,139.74694,5904,港区,芝三丁目北
港区,35.650238,139.746618,5905,港区,芝三丁目南
港区,35.651265,139.745079,5906,港区,芝三丁目西
港区,35.650016,139.748316,5907,港区,芝五丁目
港区,35.655562,139.750159,5908,港区,芝公園駅
港区,35.649461,139.751465,5909,港区,芝四丁目
港区,35.653227,139.751208,5910,港区,芝園橋
港区,35.652669,139.748401,5911,都営バス,芝園橋
港区,35.639435,139.755282,5912,港区,芝浦ふ頭南
港区,35.640929,139.752216,5913,港区,芝浦アイランド
港区,35.646069,139.753349,5914,都営バス,芝浦一丁目
港区,35.645896,139.753527,5915,都営バス,芝浦一丁目
港区,35.646055,139.753297,5916,港区,芝浦一丁目
港区,35.642551,139.750219,5917,港区,芝浦三丁目
港区,35.642747,139.750084,5918,,芝浦三丁目
港区,35.635252,139.746799,5919,港区,芝浦中央公園運動場
港区,35.642792,139.751956,5920,港区,芝浦二丁目
港区,35.643147,139.752306,5921,都営バス,芝浦二丁目
港区,35.64302,139.752874,5922,都営バス,芝浦二丁目
港区,35.639625,139.747546,5923,港区,芝浦四丁目
港区,35.639643,139.747264,5924,都営バス,芝浦四丁目
港区,35.639855,139.756802,5925,都営バス,芝浦埠頭
港区,35.635823,139.746084,5926,都営バス,芝浦水再生センター前
港区,35.638486,139.750629,5927,港区,芝浦車庫
港区,35.639029,139.748628,5928,高速バス,芝浦車庫
世田谷区,35.66646,139.608153,5929,小田急バス（株）,芦花パークゴルフ練習場
世田谷区,35.662568,139.607053,5930,京王バス,芦花恒春園
世田谷区,35.661588,139.607561,5931,小田急バス（株）,芦花恒春園
世田谷区,35.66007,139.608473,5932,京王バス,芦花高校入口
北区,35.745156,139.743221,5933,北区,花と森の東京病院
荒川区,35.741249,139.780372,5934,京成バス（株）,花の木
葛飾区,35.774365,139.864157,5935,京成バス（株）,花の木小学校
葛飾区,35.774407,139.864767,5936,京成バス（株）,花の木小学校
足立区,35.790048,139.822288,5937,東武バス,花保会館前
足立区,35.790574,139.822074,5938,東武バス,花保会館前
足立区,35.788967,139.817557,5939,東武バス,花保小学校南
新宿区,35.691142,139.712867,5940,都営バス,花園町
台東区,35.713881,139.800887,5941,都営バス,花川戸
台東区,35.713199,139.800162,5942,京成バス（株）,花川戸
台東区,35.713685,139.800349,5943,台東区,花川戸
足立区,35.79965,139.809988,5944,東武バス,花畑一丁目
足立区,35.801917,139.810041,5945,東武バス,花畑三丁目
足立区,35.80664,139.811413,5946,足立区,花畑五丁目
足立区,35.806518,139.811654,5947,東武バス,花畑五丁目
足立区,35.806644,139.811281,5948,東武バス,花畑五丁目
足立区,35.797299,139.818869,5949,東武バス,花畑交番前
足立区,35.806004,139.817529,5950,東武バス,花畑六丁目
足立区,35.806469,139.819011,5951,東武バス,花畑六丁目東
足立区,35.806523,139.815502,5952,東武バス,花畑北中学校入口
足立区,35.806426,139.815348,5953,東武バス,花畑北中学校入口
足立区,35.803368,139.806579,5954,足立区,花畑区民事務所
足立区,35.800629,139.805553,5955,東武バス,花畑区民事務所入口
足立区,35.805428,139.810759,5956,東武バス,花畑四丁目
足立区,35.805425,139.810577,5957,東武バス,花畑四丁目
足立区,35.805727,139.812719,5958,東武バス,花畑団地
足立区,35.791709,139.826703,5959,東武バス,花畑小学校前
足立区,35.791837,139.826706,5960,東武バス,花畑小学校前
足立区,35.813729,139.822552,5961,東武バス,花畑桑袋団地
足立区,35.799972,139.817399,5962,東武バス,花畑第一小学校入口
足立区,35.804889,139.812258,5963,東武バス,花畑記念公園入口
足立区,35.804782,139.81239,5964,東武バス,花畑記念公園入口
足立区,35.789468,139.827266,5965,東武バス,花畑車庫
中野区,35.691573,139.676771,5966,京王バス,花見橋
新宿区,35.727129,139.676484,5967,関東バス（株）,芳花園住宅
中野区,35.716735,139.649921,5968,関東バス（株）,若宮一丁目
中野区,35.721365,139.640113,5969,関東バス（株）,若宮三丁目アパート
中野区,35.716546,139.643199,5970,関東バス（株）,若宮二丁目
墨田区,35.702707,139.80225,5971,京成バス（株）,若宮公園入口
板橋区,35.772759,139.676857,5972,国際興業（株）,若木三丁目
板橋区,35.76931,139.676273,5973,国際興業（株）,若木小学校
新宿区,35.700421,139.720463,5974,都営バス,若松町
新宿区,35.700026,139.720411,5975,都営バス,若松町
新宿区,35.699788,139.720235,5976,都営バス,若松町
世田谷区,35.650074,139.661449,5977,東急バス（株）,若林
世田谷区,35.643372,139.663706,5978,小田急バス（株）,若林一丁目
世田谷区,35.643141,139.662812,5979,東急バス（株）,若林一丁目
世田谷区,35.64214,139.65922,5980,小田急バス（株）,若林三丁目
世田谷区,35.641841,139.658556,5981,東急バス（株）,若林三丁目
世田谷区,35.642034,139.660732,5982,東急バス（株）,若林交番
世田谷区,35.643136,139.660601,5983,東急バス（株）,若林交番
世田谷区,35.650283,139.661024,5984,小田急バス（株）,若林営業所
世田谷区,35.644406,139.653097,5985,東急バス（株）,若林四丁目
世田谷区,35.650184,139.663112,5986,東急バス（株）,若林折返所
世田谷区,35.651957,139.660165,5987,東急バス（株）,若林陸橋北口
世田谷区,35.644688,139.660907,5988,東急バス（株）,若林駅前
世田谷区,35.644484,139.66058,5989,東急バス（株）,若林駅前
江東区,35.619526,139.834501,5990,都営バス,若洲キャンプ場前
江東区,35.629868,139.835952,5991,都営バス,若洲ゴルフリンクス前
江東区,35.627507,139.831077,5992,都営バス,若洲中央
品川区,35.616669,139.753536,5993,都営バス,若潮橋
中央区,35.681235,139.778696,5994,都営バス,茅場町
中央区,35.679795,139.780793,5995,都営バス,茅場町
中央区,35.681858,139.779264,5996,日の丸自動車興業,茅場町・兜町東証前
文京区,35.717563,139.737373,5997,文京区,茗荷谷駅〔Bーぐる〕
文京区,35.717659,139.737233,5998,都営バス,茗荷谷駅前〔都営バス〕
目黒区,35.639959,139.708714,5999,東急バス（株）,茶屋坂
足立区,35.811462,139.818489,6000,東武バス,草加記念体育館
品川区,35.620119,139.716138,6001,東急バス（株）,荏原一丁目
品川区,35.601595,139.714007,6002,東急バス（株）,荏原営業所
品川区,35.601935,139.71312,6003,東急バス（株）,荏原営業所
品川区,35.601101,139.708614,6004,東急バス（株）,荏原町駅入口
大田区,35.593649,139.691957,6005,東急バス（株）,荏原病院前
荒川区,35.733329,139.787274,6006,都営バス,荒川一丁目
荒川区,35.735722,139.781654,6007,都営バス,荒川三丁目
荒川区,35.737589,139.781757,6008,京成バス（株）,荒川中央通り
荒川区,35.739359,139.778356,6009,都営バス,荒川五丁目
荒川区,35.735095,139.783765,6010,都営バス,荒川区役所前
荒川区,35.735254,139.783181,6011,京成バス（株）,荒川区役所前
荒川区,35.737897,139.811085,6012,都営バス,荒川区立第三中学校前
荒川区,35.736983,139.777633,6013,都営バス,荒川四丁目
荒川区,35.736171,139.777026,6014,都営バス,荒川四丁目
荒川区,35.738758,139.779986,6015,京成バス（株）,荒川四丁目〔さくら〕
足立区,35.767934,139.762345,6016,都営バス,荒川土手
足立区,35.767871,139.761995,6017,都営バス,荒川土手
足立区,35.768773,139.761604,6018,足立区,荒川土手
足立区,35.768824,139.763186,6019,都営バス,荒川土手操車所前
足立区,35.769,139.763451,6020,都営バス,荒川土手操車所前
荒川区,35.735453,139.791147,6021,京成バス（株）,荒川総合スポーツセンター
荒川区,35.743458,139.785058,6022,京成バス（株）,荒川自然公園入口
足立区,35.754309,139.807105,6023,足立区,荒川鉄橋
足立区,35.754325,139.807121,6024,足立区,荒川鉄橋
新宿区,35.690789,139.722537,6025,都営バス,荒木町
新宿区,35.690981,139.722463,6026,都営バス,荒木町
世田谷区,35.624524,139.598156,6027,東急バス（株）,荒玉水道
世田谷区,35.624287,139.599042,6028,小田急バス（株）,荒玉水道
目黒区,35.649137,139.691956,6029,東急バス（株）,菅刈小学校
目黒区,35.648922,139.691738,6030,東急バス（株）,菅刈小学校
江戸川区,35.716635,139.874844,6031,都営バス,菅原橋
江戸川区,35.715213,139.875458,6032,京成バス（株）,菅原橋
江戸川区,35.715231,139.874138,6033,都営バス,菅原橋
江戸川区,35.716764,139.891995,6034,京成バス（株）,菊地外科・胃腸科
文京区,35.711476,139.754627,6035,都営バス,菊坂下
文京区,35.711348,139.754636,6036,文京区,菊坂下
文京区,35.708312,139.759695,6037,文京区,菊坂通り
台東区,35.710296,139.78754,6038,都営バス,菊屋橋
台東区,35.710295,139.787491,6039,台東区,菊屋橋
台東区,35.710618,139.787478,6040,都営バス,菊屋橋
江東区,35.688135,139.802596,6041,都営バス,菊川一丁目
墨田区,35.688409,139.807871,6042,都営バス,菊川三丁目
墨田区,35.68905,139.805865,6043,都営バス,菊川駅前
墨田区,35.688259,139.80552,6044,都営バス,菊川駅前
大田区,35.549635,139.731861,6045,京成バス（株）,萩中
大田区,35.549393,139.736496,6046,京成バス（株）,萩中公園前
新宿区,35.710894,139.685089,6047,西武バス（株）,落合
新宿区,35.714007,139.692285,6048,関東バス（株）,落合中央公園
新宿区,35.722575,139.683039,6049,関東バス（株）,落合南長崎駅前
豊島区,35.722668,139.684784,6050,関東バス（株）,落合南長崎駅前
新宿区,35.722566,139.683016,6051,都営バス,落合南長崎駅前
新宿区,35.723018,139.683601,6052,都営バス,落合南長崎駅前
中野区,35.710288,139.684013,6053,関東バス（株）,落合駅
江戸川区,35.647836,139.863875,6054,都営バス,葛西トラックターミナル
江戸川区,35.647676,139.863783,6055,都営バス,葛西トラックターミナル
江戸川区,35.670684,139.871977,6056,都営バス,葛西中学校前
江戸川区,35.666248,139.869824,6057,都営バス,葛西区民館前
江戸川区,35.653906,139.872672,6058,都営バス,葛西南高校入口
江戸川区,35.653979,139.869671,6059,都営バス,葛西南高校前
江戸川区,35.654113,139.869881,6060,都営バス,葛西南高校前
江戸川区,35.682428,139.880949,6061,都営バス,葛西工業高校前
