ID,バス会社名称,路線ID,停車順番,バス停名称,路線名称,緯度,経度,市区町村名
287,都営バス,11,10,北砂七丁目,亀23(亀戸駅前-江東高齢者医療センター)[都営バス],35.67919,139.834821,江東区
288,都営バス,11,11,亀高橋,亀23(亀戸駅前-江東高齢者医療センター)[都営バス],35.676774,139.834104,江東区
289,都営バス,11,12,南砂五丁目団地,亀23(亀戸駅前-江東高齢者医療センター)[都営バス],35.674467,139.833387,江東区
290,都営バス,11,13,南砂三丁目みどり団地前,亀23(亀戸駅前-江東高齢者医療センター)[都営バス],35.671247,139.832365,江東区
291,都営バス,11,14,南砂町駅前,亀23(亀戸駅前-江東高齢者医療センター)[都営バス],35.669182,139.831428,江東区
292,都営バス,11,15,南砂町駅入口,亀23(亀戸駅前-江東高齢者医療センター)[都営バス],35.667251,139.830618,江東区
293,都営バス,11,16,東部療育センター前,亀23(亀戸駅前-江東高齢者医療センター)[都営バス],35.664303,139.833618,江東区
294,都営バス,11,17,江東高齢者医療センター,亀23(亀戸駅前-江東高齢者医療センター)[都営バス],35.665309,139.834315,江東区
295,都営バス,12,1,江東高齢者医療センター,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.665309,139.834315,江東区
296,都営バス,12,2,江東高齢者医療センター入口,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.666263,139.834548,江東区
297,都営バス,12,3,新砂三丁目アパート,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.666455,139.833916,江東区
298,都営バス,12,4,南砂町駅前,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.669217,139.831191,江東区
299,都営バス,12,5,南砂三丁目みどり団地前,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.671096,139.832075,江東区
300,都営バス,12,6,南砂五丁目団地,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.675079,139.833286,江東区
301,都営バス,12,7,亀高橋,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.676679,139.833791,江東区
302,都営バス,12,8,北砂七丁目,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.679537,139.834652,江東区
303,都営バス,12,9,北砂五丁目,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.681911,139.83535,江東区
304,都営バス,12,10,北砂六丁目,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.683993,139.835944,江東区
305,都営バス,12,11,北砂五丁目団地,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.684035,139.832283,江東区
306,都営バス,12,12,小名木川小学校入口,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.683824,139.829276,江東区
307,都営バス,12,13,大島一丁目(東京都),亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.687391,139.826398,江東区
308,都営バス,12,14,西大島駅前,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.69008,139.826154,江東区
309,都営バス,12,15,五ノ橋,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.692517,139.825958,江東区
310,都営バス,12,16,亀戸駅通り,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.695949,139.825696,江東区
311,都営バス,12,17,亀戸駅前,亀23(江東高齢者医療センター-亀戸駅前)[都営バス],35.697755,139.825306,江東区
312,都営バス,13,1,葛西橋,亀24[都営バス],35.672698,139.842438,江東区
313,都営バス,13,2,東砂六丁目北,亀24[都営バス],35.674139,139.842824,江東区
314,都営バス,13,3,東砂五丁目,亀24[都営バス],35.675672,139.842959,江東区
315,都営バス,13,4,第七砂町小学校前,亀24[都営バス],35.678707,139.84366,江東区
316,都営バス,13,5,東砂三丁目,亀24[都営バス],35.681976,139.844418,江東区
317,都営バス,13,6,東砂二丁目,亀24[都営バス],35.683786,139.844805,江東区
318,都営バス,13,7,第五大島小学校前,亀24[都営バス],35.688561,139.844883,江東区
319,都営バス,13,8,東大島駅入口,亀24[都営バス],35.689246,139.844677,江東区
320,都営バス,13,9,大島八丁目,亀24[都営バス],35.690467,139.843521,江東区
321,都営バス,13,10,大島七丁目,亀24[都営バス],35.690384,139.842371,江東区
322,都営バス,13,11,中の橋通り,亀24[都営バス],35.690021,139.838407,江東区
323,都営バス,13,12,大島駅前,亀24[都営バス],35.689561,139.833629,江東区
324,都営バス,13,13,大島三丁目(東京都),亀24[都営バス],35.68922,139.82917,江東区
325,都営バス,13,14,西大島駅前,亀24[都営バス],35.69008,139.826154,江東区
326,都営バス,13,15,五ノ橋,亀24[都営バス],35.692517,139.825958,江東区
327,都営バス,13,16,亀戸駅通り,亀24[都営バス],35.695949,139.825696,江東区
328,都営バス,13,17,亀戸駅前,亀24[都営バス],35.697755,139.825306,江東区
329,都営バス,14,1,今井〔都営バス〕,亀26[都営バス],35.68341,139.887619,江戸川区
330,都営バス,14,2,一之江駅前,亀26[都営バス],35.686196,139.88398,江戸川区
331,都営バス,14,3,一之江四丁目,亀26[都営バス],35.688008,139.881668,江戸川区
332,都営バス,14,4,一之江五丁目,亀26[都営バス],35.689862,139.87924,江戸川区
333,都営バス,14,5,西一之江三丁目,亀26[都営バス],35.691883,139.876571,江戸川区
334,都営バス,14,6,西一之江四丁目,亀26[都営バス],35.693991,139.873764,江戸川区
335,都営バス,14,7,松江(東京都),亀26[都営バス],35.695856,139.871261,江戸川区
336,都営バス,14,8,東小松川一丁目,亀26[都営バス],35.698112,139.868248,江戸川区
337,都営バス,14,9,京葉交差点,亀26[都営バス],35.701945,139.867854,江戸川区
338,都営バス,14,10,小松川警察署前,亀26[都営バス],35.702119,139.863863,江戸川区
339,都営バス,14,11,小松川三丁目,亀26[都営バス],35.699267,139.849832,江戸川区
340,都営バス,14,12,中川新橋,亀26[都営バス],35.698539,139.847878,江戸川区
341,都営バス,14,13,浅間神社(江東区),亀26[都営バス],35.697536,139.844008,江東区
342,都営バス,14,14,亀戸九丁目,亀26[都営バス],35.697156,139.839319,江東区
343,都営バス,14,15,亀戸七丁目,亀26[都営バス],35.696964,139.835527,江東区
344,都営バス,14,16,亀戸六丁目,亀26[都営バス],35.696833,139.832302,江東区
345,都営バス,14,17,水神森,亀26[都営バス],35.696567,139.828721,江東区
346,都営バス,14,18,亀戸駅前,亀26[都営バス],35.697755,139.825306,江東区
347,都営バス,15,1,なぎさニュータウン,亀29[都営バス],35.646968,139.879705,江戸川区
348,都営バス,15,2,南葛西小学校前,亀29[都営バス],35.646997,139.874649,江戸川区
349,都営バス,15,3,堀江団地,亀29[都営バス],35.647605,139.870536,江戸川区
350,都営バス,15,4,堀江団地入口,亀29[都営バス],35.649471,139.869188,江戸川区
351,都営バス,15,5,葛西南高校前,亀29[都営バス],35.653979,139.869671,江戸川区
352,都営バス,15,6,新田(東京都),亀29[都営バス],35.655913,139.868516,江戸川区
353,都営バス,15,7,第四葛西小学校前,亀29[都営バス],35.659601,139.869595,江戸川区
354,都営バス,15,8,葛西駅通り,亀29[都営バス],35.660555,139.870094,江戸川区
355,都営バス,15,9,中葛西五丁目,亀29[都営バス],35.661132,139.866177,江戸川区
356,都営バス,15,10,西葛西六丁目,亀29[都営バス],35.66155,139.863436,江戸川区
357,都営バス,15,11,西葛西駅前,亀29[都営バス],35.664409,139.858781,江戸川区
358,都営バス,15,12,スポーツセンター前(江戸川区),亀29[都営バス],35.667946,139.860562,江戸川区
359,都営バス,15,13,宇喜田,亀29[都営バス],35.66991,139.858057,江戸川区
360,都営バス,15,14,葛西橋東詰,亀29[都営バス],35.670498,139.854144,江戸川区
361,都営バス,15,15,東砂六丁目,亀29[都営バス],35.672673,139.840728,江東区
362,都営バス,15,16,旧葛西橋,亀29[都営バス],35.675379,139.839964,江東区
363,都営バス,15,17,東砂四丁目,亀29[都営バス],35.67573,139.837236,江東区
364,都営バス,15,18,亀高橋,亀29[都営バス],35.676054,139.834648,江東区
365,都営バス,15,19,北砂四丁目,亀29[都営バス],35.676469,139.831379,江東区
366,都営バス,15,20,境川(東京都),亀29[都営バス],35.676782,139.828686,江東区
367,都営バス,15,21,北砂二丁目,亀29[都営バス],35.679026,139.827306,江東区
368,都営バス,15,22,北砂三丁目,亀29[都営バス],35.681951,139.827322,江東区
369,都営バス,15,23,大島一丁目(東京都),亀29[都営バス],35.687391,139.826398,江東区
370,都営バス,15,24,西大島駅前,亀29[都営バス],35.69008,139.826154,江東区
371,都営バス,15,25,五ノ橋,亀29[都営バス],35.692517,139.825958,江東区
372,都営バス,15,26,亀戸駅通り,亀29[都営バス],35.695949,139.825696,江東区
373,都営バス,15,27,亀戸駅前,亀29[都営バス],35.697755,139.825306,江東区
374,都営バス,16,1,大井町駅東口,井92(大井町駅東口-八潮パークタウン)[都営バス],35.60622,139.735483,品川区
375,都営バス,16,2,仙台坂,井92(大井町駅東口-八潮パークタウン)[都営バス],35.607089,139.739526,品川区
376,都営バス,16,3,青物横丁,井92(大井町駅東口-八潮パークタウン)[都営バス],35.61029,139.743173,品川区
377,都営バス,16,4,都立八潮高校前,井92(大井町駅東口-八潮パークタウン)[都営バス],35.6107,139.747574,品川区
378,都営バス,16,5,都立産業技術高専品川キャンパス前,井92(大井町駅東口-八潮パークタウン)[都営バス],35.607485,139.747256,品川区
379,都営バス,16,6,品川総合福祉センター前,井92(大井町駅東口-八潮パークタウン)[都営バス],35.605486,139.753184,品川区
380,都営バス,16,7,明晴学園前,井92(大井町駅東口-八潮パークタウン)[都営バス],35.603115,139.753224,品川区
381,都営バス,16,8,八潮北,井92(大井町駅東口-八潮パークタウン)[都営バス],35.602372,139.752317,品川区
382,都営バス,16,9,八潮パークタウン,井92(大井町駅東口-八潮パークタウン)[都営バス],35.599877,139.750767,品川区
383,都営バス,17,1,大井町駅東口,井96(大井町駅東口-天王洲アイル)[都営バス],35.606552,139.735166,品川区
384,都営バス,17,2,仙台坂,井96(大井町駅東口-天王洲アイル)[都営バス],35.607089,139.739526,品川区
385,都営バス,17,3,青物横丁,井96(大井町駅東口-天王洲アイル)[都営バス],35.61029,139.743173,品川区
386,都営バス,17,4,都立八潮高校前,井96(大井町駅東口-天王洲アイル)[都営バス],35.611424,139.74681,品川区
387,都営バス,17,5,東品川ゆうゆうプラザ前,井96(大井町駅東口-天王洲アイル)[都営バス],35.613087,139.750099,品川区
388,都営バス,17,6,東品川橋,井96(大井町駅東口-天王洲アイル)[都営バス],35.615748,139.750366,品川区
389,都営バス,17,7,天王洲公園前,井96(大井町駅東口-天王洲アイル)[都営バス],35.619768,139.750696,品川区
390,都営バス,17,8,天王洲アイル,井96(大井町駅東口-天王洲アイル)[都営バス],35.621238,139.750773,品川区
391,都営バス,18,1,天王洲アイル,井96(天王洲アイル-大井町駅東口)[都営バス],35.621238,139.750773,品川区
392,都営バス,18,2,新東海橋,井96(天王洲アイル-大井町駅東口)[都営バス],35.621372,139.749476,品川区
393,都営バス,18,3,昭和橋(品川区),井96(天王洲アイル-大井町駅東口)[都営バス],35.618419,139.747318,品川区
394,都営バス,18,4,東品川三丁目,井96(天王洲アイル-大井町駅東口)[都営バス],35.615276,139.747392,品川区
395,都営バス,18,5,南品川二丁目,井96(天王洲アイル-大井町駅東口)[都営バス],35.614622,139.743802,品川区
396,都営バス,18,6,南馬場,井96(天王洲アイル-大井町駅東口)[都営バス],35.613826,139.741543,品川区
397,都営バス,18,7,南品川五丁目,井96(天王洲アイル-大井町駅東口)[都営バス],35.612078,139.741976,品川区
398,都営バス,18,8,青物横丁,井96(天王洲アイル-大井町駅東口)[都営バス],35.608996,139.741697,品川区
399,都営バス,18,9,仙台坂,井96(天王洲アイル-大井町駅東口)[都営バス],35.607377,139.740106,品川区
400,都営バス,18,10,大井町駅東口,井96(天王洲アイル-大井町駅東口)[都営バス],35.606525,139.735566,品川区
401,都営バス,19,1,大井町駅東口,井98[都営バス],35.606445,139.735147,品川区
402,都営バス,19,2,仙台坂,井98[都営バス],35.607089,139.739526,品川区
403,都営バス,19,3,青物横丁,井98[都営バス],35.61029,139.743173,品川区
404,都営バス,19,4,都立八潮高校前,井98[都営バス],35.611424,139.74681,品川区
405,都営バス,19,5,品川清掃工場前,井98[都営バス],35.611643,139.754168,品川区
406,都営バス,19,6,2号バース前,井98[都営バス],35.608385,139.758458,品川区
407,都営バス,19,7,3号バース前,井98[都営バス],35.605642,139.759422,品川区
408,都営バス,19,8,4号バース前,井98[都営バス],35.603909,139.761052,品川区
409,都営バス,19,9,5号バース前,井98[都営バス],35.600723,139.762069,品川区
410,都営バス,19,10,6号バース前,井98[都営バス],35.597349,139.76383,品川区
411,都営バス,19,11,みなとが丘ふ頭公園前,井98[都営バス],35.595381,139.764652,品川区
412,都営バス,19,12,東京税関大井出張所前,井98[都営バス],35.594475,139.765981,品川区
413,都営バス,19,13,八潮二丁目,井98[都営バス],35.593965,139.769774,大田区
414,都営バス,19,14,大井水産物埠頭入口,井98[都営バス],35.594057,139.77093,大田区
415,都営バス,19,15,ニチレイ前,井98[都営バス],35.591535,139.76995,大田区
416,都営バス,19,16,セントラルビル前,井98[都営バス],35.591054,139.768989,大田区
417,都営バス,19,17,鴻池運輸前,井98[都営バス],35.589116,139.766028,大田区
418,都営バス,19,18,丸全昭和前,井98[都営バス],35.58774,139.766059,大田区
419,都営バス,19,19,ダイトー大井物流センター前,井98[都営バス],35.585266,139.766124,大田区
420,都営バス,19,20,大井埠頭バンプール前,井98[都営バス],35.585879,139.7678,大田区
421,都営バス,19,21,大井シャシープール前,井98[都営バス],35.589151,139.771624,大田区
422,都営バス,19,22,大井水産物埠頭前,井98[都営バス],35.590881,139.773049,大田区
423,都営バス,20,1,足立清掃工場前〔都営バス〕,北47(足立清掃工場前-竹の塚駅前)[都営バス],35.804033,139.797014,足立区
