市区町村名,緯度,緯度,経度,経度,区内バス停ID,会社名称,路線名称,どこからどこまで,行き方面,帰り方面,バス停名称,url,同じバス停
台東区,35.70642583,35.70642583,139.7906708,139.7906708,10916,台東区コミュニティ,南めぐりん,上野駅～台東保健所,上野駅方面,上野駅方面,大江戸線蔵前駅,https://mb.jorudan.co.jp//os/bus/1337/stop/218985.html,
台東区,35.70926694,35.70926694,139.7911831,139.7911831,10917,台東区コミュニティ,南めぐりん,上野駅～台東保健所,上野駅方面,上野駅方面,田原町駅,https://mb.jorudan.co.jp//os/bus/1337/stop/218973.html,
台東区,35.71166889,35.71166889,139.7916928,139.7916928,10918,台東区コミュニティ,南めぐりん,上野駅～台東保健所,上野駅方面,上野駅方面,浅草菊水通り,https://mb.jorudan.co.jp//os/bus/1337/stop/218922.html,
台東区,35.71217694,35.71217694,139.7891108,139.7891108,10919,台東区コミュニティ,南めぐりん,上野駅～台東保健所,上野駅方面,上野駅方面,西浅草,https://mb.jorudan.co.jp//os/bus/1337/stop/219006.html,
台東区,35.71554889,35.71554889,139.7825278,139.7825278,10920,台東区コミュニティ,南めぐりん,上野駅～台東保健所,上野駅方面,上野駅方面,上野学園,https://mb.jorudan.co.jp//os/bus/1337/stop/218999.html,
台東区,35.71523778,35.71523778,139.785185,139.785185,10921,台東区コミュニティ,南めぐりん,上野駅～台東保健所,上野駅方面,上野駅方面,北上野二丁目,https://mb.jorudan.co.jp//os/bus/1337/stop/218958.html,
台東区,35.71476083,35.71476083,139.7876147,139.7876147,10922,台東区コミュニティ,南めぐりん,上野駅～台東保健所,上野駅方面,上野駅方面,松が谷,https://mb.jorudan.co.jp//os/bus/1337/stop/218967.html,
台東区,35.71639889,35.71639889,139.789025,139.789025,10923,台東区コミュニティ,南めぐりん,上野駅～台東保健所,上野駅方面,上野駅方面,生涯学習センター南,https://mb.jorudan.co.jp//os/bus/1337/stop/218941.html,
台東区,35.71975083,35.71975083,139.7860969,139.7860969,10924,台東区コミュニティ,南めぐりん,上野駅～台東保健所,上野駅方面,上野駅方面,入谷地区センター,https://mb.jorudan.co.jp//os/bus/1337/stop/218942.html,
台東区,35.71829278,35.71829278,139.7857689,139.7857689,10925,台東区コミュニティ,南めぐりん,上野駅～台東保健所,上野駅方面,上野駅方面,入谷南公園,https://mb.jorudan.co.jp//os/bus/1337/stop/218923.html,
台東区,35.71765194,35.71765194,139.784345,139.784345,10926,台東区コミュニティ,南めぐりん,上野駅～台東保健所,上野駅方面,上野駅方面,北上野,https://mb.jorudan.co.jp//os/bus/1337/stop/218956.html,
台東区,35.71378778,35.71378778,139.7814039,139.7814039,10927,台東区コミュニティ,南めぐりん,上野駅～台東保健所,上野駅方面,上野駅方面,台東保健所,https://mb.jorudan.co.jp//os/bus/1337/stop/218937.html,
台東区,35.71247972,35.71247972,139.7797861,139.7797861,10928,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,台東区役所,https://mb.jorudan.co.jp//os/bus/1337/stop/218946.html,
台東区,35.71441361,35.71441361,139.7784072,139.7784072,10929,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,上野駅入谷口,https://mb.jorudan.co.jp//os/bus/1337/stop/218975.html,
台東区,35.71467972,35.71467972,139.7766161,139.7766161,10930,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,ＪＲ上野駅公園口,https://mb.jorudan.co.jp//os/bus/1337/stop/269823.html,
台東区,35.71726472,35.71726472,139.7758308,139.7758308,10931,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,東京国立博物館,https://mb.jorudan.co.jp//os/bus/1337/stop/218963.html,
台東区,35.71829194,35.71829194,139.7737928,139.7737928,10932,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,旧東京音楽学校奏楽堂,https://mb.jorudan.co.jp//os/bus/1337/stop/218915.html,
台東区,35.72116,35.72116,139.773755,139.773755,10933,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,寛永寺,https://mb.jorudan.co.jp//os/bus/1337/stop/218921.html,
台東区,35.71977778,35.71977778,139.7707439,139.7707439,10934,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,上野桜木会館,https://mb.jorudan.co.jp//os/bus/1337/stop/218945.html,
台東区,35.72001694,35.72001694,139.7696428,139.7696428,10935,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,谷中清水町公園,https://mb.jorudan.co.jp//os/bus/1337/stop/218978.html,
台東区,35.7208775,35.7208775,139.7702728,139.7702728,10936,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,旧吉田屋酒店,https://mb.jorudan.co.jp//os/bus/1337/stop/218979.html,
台東区,35.72291778,35.72291778,139.769865,139.769865,10937,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,谷中霊園入口,https://mb.jorudan.co.jp//os/bus/1337/stop/218951.html,
台東区,35.72372194,35.72372194,139.7676789,139.7676789,10938,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,三崎坂上,https://mb.jorudan.co.jp//os/bus/1337/stop/218984.html,
台東区,35.72442389,35.72442389,139.7648008,139.7648008,10939,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,特養ホーム谷中入口,https://mb.jorudan.co.jp//os/bus/1337/stop/218964.html,
文京区,35.72656278,35.72656278,139.7645219,139.7645219,10940,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,谷中銀座・よみせ通り,https://mb.jorudan.co.jp//os/bus/1337/stop/218927.html,
文京区,35.72525806,35.72525806,139.7632567,139.7632567,10941,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,千駄木駅,https://mb.jorudan.co.jp//os/bus/1337/stop/218998.html,
台東区,35.72399972,35.72399972,139.7659919,139.7659919,10942,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,谷中小学校,https://mb.jorudan.co.jp//os/bus/1337/stop/256729.html,
台東区,35.71957722,35.71957722,139.7694017,139.7694017,10943,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,三段坂上,https://mb.jorudan.co.jp//os/bus/1337/stop/269824.html,
台東区,35.71851889,35.71851889,139.7686739,139.7686739,10944,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,池之端四丁目,https://mb.jorudan.co.jp//os/bus/1337/stop/219004.html,
台東区,35.71600389,35.71600389,139.76981,139.76981,10945,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,鴎外旧居跡,https://mb.jorudan.co.jp//os/bus/1337/stop/218990.html,
台東区,35.71395583,35.71395583,139.7681675,139.7681675,10946,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,上野動物園池之端門前,https://mb.jorudan.co.jp//os/bus/1337/stop/251239.html,
台東区,35.70949417,35.70949417,139.7706739,139.7706739,10947,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,水上音楽堂前,https://mb.jorudan.co.jp//os/bus/1337/stop/251235.html,
台東区,35.71141972,35.71141972,139.7742028,139.7742028,10948,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,京成上野駅,https://mb.jorudan.co.jp//os/bus/1337/stop/218962.html,
台東区,35.71400778,35.71400778,139.7914808,139.7914808,10949,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,西浅草三丁目,https://mb.jorudan.co.jp//os/bus/1337/stop/219003.html,
台東区,35.71289889,35.71289889,139.7924058,139.7924058,10950,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,つくばエクスプレス浅草駅,https://mb.jorudan.co.jp//os/bus/1337/stop/218980.html,
台東区,35.711415,35.711415,139.7982,139.7982,10951,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,浅草駅,https://mb.jorudan.co.jp//os/bus/1337/stop/218974.html,
台東区,35.71040278,35.71040278,139.79639,139.79639,10952,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,雷門前,https://mb.jorudan.co.jp//os/bus/1337/stop/218936.html,
台東区,35.70888944,35.70888944,139.7947261,139.7947261,10953,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,都営浅草駅,https://mb.jorudan.co.jp//os/bus/1337/stop/218997.html,
台東区,35.70716,35.70716,139.7937139,139.7937139,10954,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,浅草消防署,https://mb.jorudan.co.jp//os/bus/1337/stop/218944.html,
台東区,35.70735583,35.70735583,139.7890008,139.7890008,10955,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,南部区民事務所,https://mb.jorudan.co.jp//os/bus/1337/stop/218913.html,
台東区,35.70611083,35.70611083,139.7849908,139.7849908,10956,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,三筋二丁目,https://mb.jorudan.co.jp//os/bus/1337/stop/218987.html,
台東区,35.70376694,35.70376694,139.7816239,139.7816239,10957,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,小島社会教育館,https://mb.jorudan.co.jp//os/bus/1337/stop/218909.html,
台東区,35.71467972,35.71467972,139.7766161,139.7766161,10958,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,上野郵便局,https://mb.jorudan.co.jp//os/bus/1337/stop/269823.html,
台東区,35.71726472,35.71726472,139.7758308,139.7758308,10959,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,下谷二丁目,https://mb.jorudan.co.jp//os/bus/1337/stop/218963.html,
台東区,35.71829194,35.71829194,139.7737928,139.7737928,10960,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,上野桜木,https://mb.jorudan.co.jp//os/bus/1337/stop/218915.html,
台東区,35.72116,35.72116,139.773755,139.773755,10961,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,谷中,https://mb.jorudan.co.jp//os/bus/1337/stop/218921.html,
台東区,35.71977778,35.71977778,139.7707439,139.7707439,10962,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,谷中霊園入口,https://mb.jorudan.co.jp//os/bus/1337/stop/218945.html,
台東区,35.72001694,35.72001694,139.7696428,139.7696428,10963,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,三崎坂上,https://mb.jorudan.co.jp//os/bus/1337/stop/218978.html,
台東区,35.7208775,35.7208775,139.7702728,139.7702728,10964,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,特養ホーム谷中入口,https://mb.jorudan.co.jp//os/bus/1337/stop/218979.html,
台東区,35.72291778,35.72291778,139.769865,139.769865,10965,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,谷中銀座・よみせ通り,https://mb.jorudan.co.jp//os/bus/1337/stop/218951.html,
台東区,35.72372194,35.72372194,139.7676789,139.7676789,10966,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,千駄木駅,https://mb.jorudan.co.jp//os/bus/1337/stop/218984.html,
台東区,35.72442389,35.72442389,139.7648008,139.7648008,10967,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,日本医科大学付属病院下,https://mb.jorudan.co.jp//os/bus/1337/stop/218964.html,
文京区,35.72656278,35.72656278,139.7645219,139.7645219,10968,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,根津駅前,https://mb.jorudan.co.jp//os/bus/1337/stop/218927.html,
文京区,35.72525806,35.72525806,139.7632567,139.7632567,10969,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,善光寺坂上,https://mb.jorudan.co.jp//os/bus/1337/stop/218998.html,
台東区,35.72399972,35.72399972,139.7659919,139.7659919,10970,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,三段坂上,https://mb.jorudan.co.jp//os/bus/1337/stop/256729.html,
台東区,35.72372194,35.72372194,139.7676789,139.7676789,10971,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,池之端四丁目,https://mb.jorudan.co.jp//os/bus/1337/stop/218984.html,
台東区,35.72291778,35.72291778,139.769865,139.769865,10972,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,鴎外旧居跡,https://mb.jorudan.co.jp//os/bus/1337/stop/218951.html,
台東区,35.7208775,35.7208775,139.7702728,139.7702728,10973,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,上野動物園池之端門前,https://mb.jorudan.co.jp//os/bus/1337/stop/218979.html,
台東区,35.71957722,35.71957722,139.7694017,139.7694017,10974,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,水上音楽堂前,https://mb.jorudan.co.jp//os/bus/1337/stop/269824.html,
台東区,35.71851889,35.71851889,139.7686739,139.7686739,10975,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,京成上野駅,https://mb.jorudan.co.jp//os/bus/1337/stop/219004.html,
台東区,35.71600389,35.71600389,139.76981,139.76981,10976,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,台東区役所,https://mb.jorudan.co.jp//os/bus/1337/stop/218990.html,
台東区,35.71395583,35.71395583,139.7681675,139.7681675,10977,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,上野駅入谷口,https://mb.jorudan.co.jp//os/bus/1337/stop/251239.html,
台東区,35.70949417,35.70949417,139.7706739,139.7706739,10978,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,北上野二丁目,https://mb.jorudan.co.jp//os/bus/1337/stop/251235.html,
台東区,35.71141972,35.71141972,139.7742028,139.7742028,10979,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,松が谷,https://mb.jorudan.co.jp//os/bus/1337/stop/218962.html,
台東区,35.71247972,35.71247972,139.7797861,139.7797861,10980,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,西浅草三丁目,https://mb.jorudan.co.jp//os/bus/1337/stop/218946.html,
台東区,35.71441361,35.71441361,139.7784072,139.7784072,10981,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,つくばエクスプレス浅草駅,https://mb.jorudan.co.jp//os/bus/1337/stop/218975.html,
台東区,35.71523778,35.71523778,139.785185,139.785185,10982,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,雷門通り,https://mb.jorudan.co.jp//os/bus/1337/stop/218958.html,
台東区,35.71476083,35.71476083,139.7876147,139.7876147,10983,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,浅草駅,https://mb.jorudan.co.jp//os/bus/1337/stop/218967.html,
台東区,35.71400778,35.71400778,139.7914808,139.7914808,10984,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,雷門前,https://mb.jorudan.co.jp//os/bus/1337/stop/219003.html,
台東区,35.71289889,35.71289889,139.7924058,139.7924058,10985,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,都営浅草駅,https://mb.jorudan.co.jp//os/bus/1337/stop/218980.html,
台東区,35.71100194,35.71100194,139.7944408,139.7944408,10986,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,浅草消防署,https://mb.jorudan.co.jp//os/bus/1337/stop/218908.html,
台東区,35.711415,35.711415,139.7982,139.7982,10987,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,南部区民事務所,https://mb.jorudan.co.jp//os/bus/1337/stop/218974.html,
台東区,35.71040278,35.71040278,139.79639,139.79639,10988,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,三筋二丁目,https://mb.jorudan.co.jp//os/bus/1337/stop/218936.html,
台東区,35.70888944,35.70888944,139.7947261,139.7947261,10989,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,小島社会教育館,https://mb.jorudan.co.jp//os/bus/1337/stop/218997.html,
台東区,35.70716,35.70716,139.7937139,139.7937139,10990,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,新御徒町駅,https://mb.jorudan.co.jp//os/bus/1337/stop/218944.html,
台東区,35.70735583,35.70735583,139.7890008,139.7890008,10991,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,永寿総合病院東,https://mb.jorudan.co.jp//os/bus/1337/stop/218913.html,
台東区,35.70611083,35.70611083,139.7849908,139.7849908,10992,台東区コミュニティ,東西めぐりん,台東区役所～永寿総合病院東,台東区役所方面,台東区役所方面,台東区役所,https://mb.jorudan.co.jp//os/bus/1337/stop/218987.html,
墨田区,35.72099,35.72099,139.8259358,139.8259358,10993,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,三輪里稲荷神社入口,https://mb.jorudan.co.jp//os/bus/1328/stop/54350.html,
墨田区,35.71776583,35.71776583,139.8236578,139.8236578,10994,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,中村病院,https://mb.jorudan.co.jp//os/bus/1328/stop/54362.html,
墨田区,35.71588694,35.71588694,139.8211189,139.8211189,10995,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,曳舟小学校,https://mb.jorudan.co.jp//os/bus/1328/stop/54380.html,
墨田区,35.71249389,35.71249389,139.8166408,139.8166408,10996,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,飛木稲荷神社入口,https://mb.jorudan.co.jp//os/bus/1328/stop/54388.html,
墨田区,35.71057583,35.71057583,139.8131908,139.8131908,10997,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,押上駅,https://mb.jorudan.co.jp//os/bus/1328/stop/54374.html,
墨田区,35.71505,35.71505,139.8197708,139.8197708,10998,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,とらばし児童遊園,https://mb.jorudan.co.jp//os/bus/1328/stop/54340.html,
墨田区,35.71288194,35.71288194,139.8232369,139.8232369,10999,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,下町人情キラキラ橘商店街入口,https://mb.jorudan.co.jp//os/bus/1328/stop/54354.html,
墨田区,35.71127,35.71127,139.8240008,139.8240008,11000,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,緑と花の学習園・香取神社入口,https://mb.jorudan.co.jp//os/bus/1328/stop/196286.html,
墨田区,35.70763583,35.70763583,139.8277289,139.8277289,11001,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,吾嬬神社入口・明源寺前,https://mb.jorudan.co.jp//os/bus/1328/stop/196287.html,
墨田区,35.70686,35.70686,139.831115,139.831115,11002,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,東あずま駅,https://mb.jorudan.co.jp//os/bus/1328/stop/54359.html,
墨田区,35.70838083,35.70838083,139.836275,139.836275,11003,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,立花大正民家園入口,https://mb.jorudan.co.jp//os/bus/1328/stop/54383.html,
墨田区,35.71015389,35.71015389,139.8348489,139.8348489,11004,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,白髭神社入口,https://mb.jorudan.co.jp//os/bus/1328/stop/54331.html,
墨田区,35.71069889,35.71069889,139.8319189,139.8319189,11005,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,立花四丁目,https://mb.jorudan.co.jp//os/bus/1328/stop/54355.html,
墨田区,35.71509778,35.71509778,139.8308369,139.8308369,11006,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,すみだスポーツ健康センター入口,https://mb.jorudan.co.jp//os/bus/1328/stop/54339.html,
墨田区,35.718705,35.718705,139.8298289,139.8298289,11007,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,社会福祉会館,https://mb.jorudan.co.jp//os/bus/1328/stop/54387.html,
墨田区,35.72189778,35.72189778,139.8308339,139.8308339,11008,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,東墨田二丁目,https://mb.jorudan.co.jp//os/bus/1328/stop/54382.html,
墨田区,35.7254475,35.7254475,139.8286719,139.8286719,11009,墨田区コミュニティ,北東部ルート,八広四丁目西～八広［八広駅］,八広四丁目西方面,八広四丁目西方面,八広［八広駅］,https://mb.jorudan.co.jp//os/bus/1328/stop/228461.html,
墨田区,35.71552222,35.71552222,139.8149014,139.8149014,11010,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,曳舟駅南［向島税務署入口］,https://mb.jorudan.co.jp//os/bus/1328/stop/228465.html,
墨田区,35.71855278,35.71855278,139.818375,139.818375,11011,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,曳舟文化センター,https://mb.jorudan.co.jp//os/bus/1328/stop/54372.html,
墨田区,35.72085778,35.72085778,139.8210678,139.8210678,11012,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,東京都済生会向島病院入口,https://mb.jorudan.co.jp//os/bus/1328/stop/54369.html,
墨田区,35.72209583,35.72209583,139.8223839,139.8223839,11013,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,長浦神社南,https://mb.jorudan.co.jp//os/bus/1328/stop/54368.html,
墨田区,35.72489139,35.72489139,139.8240881,139.8240881,11014,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,八広図書館入口,https://mb.jorudan.co.jp//os/bus/1328/stop/234972.html,
墨田区,35.72680889,35.72680889,139.8252478,139.8252478,11015,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,八広小学校,https://mb.jorudan.co.jp//os/bus/1328/stop/54345.html,
墨田区,35.72989583,35.72989583,139.8235569,139.8235569,11016,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,隅田稲荷神社入口,https://mb.jorudan.co.jp//os/bus/1328/stop/54363.html,
墨田区,35.73252778,35.73252778,139.8204778,139.8204778,11017,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,鐘ヶ淵駅,https://mb.jorudan.co.jp//os/bus/1328/stop/54335.html,
墨田区,35.73802028,35.73802028,139.8173633,139.8173633,11018,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,墨田区総合運動場,https://mb.jorudan.co.jp//os/bus/1328/stop/259154.html,
墨田区,35.73431528,35.73431528,139.8177033,139.8177033,11019,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,榎本武揚像入口,https://mb.jorudan.co.jp//os/bus/1328/stop/54370.html,
墨田区,35.73167194,35.73167194,139.8152758,139.8152758,11020,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,隅田川神社・木母寺入口,https://mb.jorudan.co.jp//os/bus/1328/stop/54337.html,
墨田区,35.72934194,35.72934194,139.8155439,139.8155439,11021,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,シルバープラザ梅若,https://mb.jorudan.co.jp//os/bus/1328/stop/54342.html,
墨田区,35.72658889,35.72658889,139.8130708,139.8130708,11022,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,セイコーＭｕｓ前・法泉寺入口,https://mb.jorudan.co.jp//os/bus/1328/stop/196285.html,
墨田区,35.72415111,35.72415111,139.8128094,139.8128094,11023,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,地蔵坂,https://mb.jorudan.co.jp//os/bus/1328/stop/54348.html,
墨田区,35.72048083,35.72048083,139.8110258,139.8110258,11024,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,鳩の街通り商店街入口,https://mb.jorudan.co.jp//os/bus/1328/stop/54343.html,
墨田区,35.71631,35.71631,139.8092939,139.8092939,11025,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,見番通り入口［桜橋東詰］,https://mb.jorudan.co.jp//os/bus/1328/stop/228462.html,
墨田区,35.71463444,35.71463444,139.8116778,139.8116778,11026,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,森鴎外住居跡,https://mb.jorudan.co.jp//os/bus/1328/stop/54381.html,
墨田区,35.71280222,35.71280222,139.8118383,139.8118383,11027,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,すみだ女性センター,https://mb.jorudan.co.jp//os/bus/1328/stop/54341.html,
墨田区,35.71015028,35.71015028,139.8086108,139.8086108,11028,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,とうきょうスカイツリー駅,https://mb.jorudan.co.jp//os/bus/1328/stop/54338.html,
墨田区,35.71002167,35.71002167,139.8101619,139.8101619,11029,墨田区コミュニティ,北西部ルート,押上駅～東京スカイツリータウン,押上駅方面,押上駅方面,東京スカイツリータウン,https://mb.jorudan.co.jp//os/bus/1328/stop/54352.html,
墨田区,35.69745083,35.69745083,139.8083719,139.8083719,11030,墨田区コミュニティ,南部ルート,錦糸町駅北口～法恩寺入口,錦糸町駅北口方面,錦糸町駅北口方面,すみだトリフォニーホール入口,https://mb.jorudan.co.jp//os/bus/1328/stop/54358.html,
