バス停ID,バス会社名称,バス停名称,緯度,経度
18687,日野市,中央図書館(日野市),35.655949,139.382439
18688,日野市,豊田駅南口,35.658789,139.381535
18689,日野市,豊田二丁目,35.654803,139.38382
18690,日野市,平山城址公園駅,35.647598,139.380867
18691,日野市,平山苑下,35.643831,139.379067
18692,日野市,平山苑西,35.642175,139.378971
18693,日野市,平山苑上,35.641494,139.379429
18694,日野市,平山苑東,35.642584,139.379717
18695,日野市,東豊田一丁目,35.662468,139.392986
18696,日野市,川辺堀之内,35.665597,139.40108
18697,日野市,モノレール高幡,35.660676,139.414661
18698,日野市,芙蓉ハイツ,35.659454,139.411759
18699,日野市,稲荷沢公園,35.656836,139.408649
18700,日野市,三井台東,35.655516,139.407145
18701,日野市,三井台,35.651931,139.405182
18702,日野市,程久保八丁目,35.653866,139.405898
18703,日野市,中程久保,35.6535,139.408948
18704,日野市,第二武蔵野台,35.648652,139.407807
18705,日野市,明星大学(日野市),35.646477,139.408406
18706,小平市,小川駅入口,35.737495,139.462173
18707,小平市,中宿商店街,35.739992,139.462259
18708,小平市,小川西郵便局前,35.740145,139.460786
18709,小平市,野火止通り,35.738832,139.455787
18710,小平市,元中宿通り,35.737573,139.455366
18711,小平市,小川ホーム前,35.736868,139.461366
18712,小平市,ほのぼの館前,35.736835,139.459776
18713,小平市,東京都職員住宅東,35.737049,139.456634
18714,小平市,小川西町公園,35.736274,139.455714
18715,小平市,小川西町地域センター西,35.73461,139.455216
18716,小平市,小平十三小南,35.734699,139.453665
18717,小平市,十三小通り〔コープとうきょう小川西町店前〕,35.734373,139.453075
18718,小平市,小川三番北,35.733073,139.453148
18719,小平市,栄町記念公園南,35.733104,139.452343
18720,小平市,神明公園北,35.733223,139.449956
18721,小平市,小平神明宮北,35.733274,139.448896
18722,小平市,野火止公園,35.733959,139.44674
18723,小平市,栄町3丁目(小平市),35.734926,139.451643
18724,小平市,神明住宅,35.735327,139.44951
18725,小平市,東野火止橋,35.735571,139.448446
18726,小平市,新堀郵便局東,35.736134,139.445967
18727,小平市,けやき通り(小平市),35.734647,139.444962
18728,小平市,小平駅入口〔ぶるべー号〕,35.738225,139.488824
18729,小平市,回田通西,35.73805,139.491871
18730,小平市,いりえクリニック前,35.737985,139.494145
18731,小平市,多摩の台通り,35.736616,139.498606
18732,小平市,大沼公民館・図書館,35.735764,139.49661
18733,小平市,小平七小入口,35.736648,139.496205
18734,小平市,中村園,35.736973,139.500856
18735,小平市,佐々木クリニック前,35.736594,139.502881
18736,小平市,けやき園前,35.736163,139.505394
18737,小平市,高橋農園,35.735146,139.506473
18738,小平市,野中通り,35.732788,139.506228
18739,小平市,多摩済生病院,35.740482,139.489432
18740,小平市,小平霊園南,35.742034,139.492141
18741,小平市,大沼地域センター公園,35.742248,139.494878
18742,小平市,西武台住宅,35.742039,139.496307
18743,小平市,東ガス西通り,35.740158,139.496942
18744,小平市,六中通り北,35.736435,139.50206
18745,小平市,六中通り,35.734872,139.501977
18746,小平市,昭和病院〔ぶるべー号〕,35.730863,139.50368
18747,小平市,花小金井駅南口,35.725859,139.512301
18748,小平市,どうだん公園,35.725723,139.508561
18749,小平市,ファミリーマート小平光ヶ丘店,35.726896,139.508294
18750,小平市,光ヶ丘通り商店街,35.727032,139.506981
18751,小平市,三中東,35.726761,139.502664
18752,小平市,三中西(小平市),35.726652,139.50043
18753,小平市,鈴天通り商店街,35.726631,139.499105
18754,小平市,天神グランド前,35.728357,139.498279
18755,小平市,天神町第6公園西,35.72891,139.498764
18756,小平市,鈴木街道北,35.724549,139.497769
18757,小平市,西野整形外科,35.723166,139.497423
18758,小平市,鈴木町第3公園,35.725173,139.508954
18759,小平市,小平鈴木二郵便局北,35.725274,139.507113
18760,小平市,小平健成苑,35.725372,139.504877
18761,小平市,カーサプラチナ花小金井,35.726556,139.498418
18762,小平市,摘み取り農園ベンズファーム〔西野整形外科南〕,35.721896,139.497534
18763,小平市,回田けやき公園東,35.7214,139.496731
18764,小平市,氷川通り,35.720019,139.496637
18765,武蔵村山市,玉川上水駅〔バス〕,35.732379,139.418241
18766,武蔵村山市,玉川上水駅入口,35.734161,139.417403
18767,武蔵村山市,丸山台(東京都),35.736467,139.416992
18768,武蔵村山市,桜街道〔立川バス/MMシャトル(武蔵村山市)〕,35.737634,139.416794
18769,武蔵村山市,桜が丘四丁目(東大和市),35.738792,139.415684
18770,武蔵村山市,団地入口(武蔵村山市),35.739783,139.411588
18771,武蔵村山市,大南公園,35.737965,139.410454
18772,武蔵村山市,湖南衛生組合前,35.735533,139.408855
18773,武蔵村山市,公園西,35.736726,139.403533
18774,武蔵村山市,大南三丁目,35.73695,139.401769
18775,武蔵村山市,大南二丁目,35.739032,139.39944
18776,武蔵村山市,東京小児療育病院南,35.742531,139.398928
18777,武蔵村山市,西東京街道口,35.741623,139.404083
18778,武蔵村山市,村山団地,35.743811,139.405499
18779,武蔵村山市,学園(東京都),35.746332,139.406409
18780,武蔵村山市,市民総合センター前(東京都),35.746384,139.402557
18781,武蔵村山市,村山医療センター,35.746081,139.399051
18782,武蔵村山市,シルバー人材センター前(武蔵村山市),35.744137,139.397388
18783,武蔵村山市,学南通り,35.745936,139.397008
18784,武蔵村山市,東経大前,35.745918,139.395559
18785,武蔵村山市,村山医療センター入口,35.745746,139.391327
18786,武蔵村山市,武蔵村山病院,35.744244,139.387856
18787,武蔵村山市,榎一丁目,35.744201,139.384267
18788,武蔵村山市,イオンモール(東京都),35.745668,139.383423
18789,武蔵村山市,イオンモール東,35.747396,139.387652
18790,武蔵村山市,三本榎,35.749231,139.38972
18791,武蔵村山市,中砂橋,35.7521,139.398483
18792,武蔵村山市,原山(東京都),35.754257,139.397292
18793,武蔵村山市,薬師堂前(東京都),35.75469,139.391632
18794,武蔵村山市,武蔵村山市役所前,35.75523,139.387534
18795,武蔵村山市,横田トンネル前,35.757942,139.386539
18796,武蔵村山市,村山温泉かたくりの湯,35.763203,139.387024
18797,武蔵村山市,上北台駅,35.746345,139.416153
18798,武蔵村山市,オカネ塚公園,35.744901,139.408804
18799,武蔵村山市,学園(東京都),35.746338,139.406369
18800,武蔵村山市,第三中学校(東京都),35.750082,139.405113
18801,武蔵村山市,神明橋北(東京都),35.753002,139.404926
18802,武蔵村山市,神明三丁目,35.754586,139.407087
18803,武蔵村山市,向山公園,35.754297,139.40392
18804,武蔵村山市,神明二丁目(武蔵村山市),35.754399,139.400559
18805,武蔵村山市,原山(東京都),35.754258,139.397289
18806,武蔵村山市,武蔵村山市役所前,35.755228,139.387542
18807,武蔵村山市,横田トンネル前,35.757823,139.386584
18808,武蔵村山市,村山温泉かたくりの湯,35.763208,139.387016
18809,武蔵村山市,横田(東京都),35.756081,139.38509
18810,武蔵村山市,長円寺(東京都),35.757653,139.380844
18811,武蔵村山市,峰(武蔵村山市),35.759074,139.377631
18812,武蔵村山市,三ツ木(東京都),35.759102,139.374413
18813,武蔵村山市,いずみ幼稚園,35.761255,139.374104
18814,武蔵村山市,総合体育館入口(武蔵村山市),35.762729,139.371242
18815,武蔵村山市,薬師通り,35.762322,139.370499
18816,武蔵村山市,新道(東京都),35.761689,139.368219
18817,武蔵村山市,三ツ木地区会館,35.758767,139.368413
18818,武蔵村山市,富士見通り(武蔵村山市),35.760561,139.366004
18819,武蔵村山市,総合体育館(武蔵村山市),35.764524,139.372487
18820,武蔵村山市,横田(東京都),35.756188,139.385039
18821,江東区,潮見二丁目,35.658134,139.815532
18822,江東区,枝川三丁目,35.659756,139.809791
18823,江東区,枝川二丁目,35.659251,139.806004
18824,江東区,木場一丁目(東京都),35.665861,139.802776
18825,江東区,木場二丁目,35.669714,139.803715
18826,江東区,木場六丁目ギャザリア前,35.667936,139.805564
18827,江東区,塩崎荘前,35.662355,139.805013
18828,江東区,塩浜二丁目(東京都),35.660573,139.803996
18829,江東区,枝川二丁目,35.659614,139.805752
18830,江東区,枝川三丁目,35.660125,139.81083
18831,江東区,深川暁橋南,35.658424,139.814816
18832,江東区,潮見一丁目アパート前,35.65584,139.816232
18833,江東区,漣橋南詰,35.653145,139.815943
18834,江東区,港湾住宅前,35.647168,139.816849
18835,江東区,辰巳駅前,35.64691,139.812021
18836,江東区,辰巳団地(東京都),35.64914,139.811656
18837,江東区,第二辰巳小学校前,35.648891,139.809396
18838,江東区,辰巳中央,35.651054,139.808638
18839,江東区,辰巳一丁目北,35.652052,139.80911
18840,江東区,漣橋南詰,35.652667,139.81537
18841,江東区,潮見一丁目アパート前,35.65588,139.815928
18842,檜原村,神戸園入口,35.750771,139.115664
18843,檜原村,大屋敷(東京都),35.749981,139.116769
18844,檜原村,大屋敷下,35.749219,139.117482
18845,檜原村,神戸自治会館,35.748314,139.118046
18846,檜原村,清水河原前,35.747349,139.119153
18847,檜原村,大橋(檜原村),35.747113,139.1202
18848,檜原村,清水橋(東京都),35.746892,139.12064
18849,檜原村,春日神社〔檜原村神戸〕,35.746378,139.122109
18850,檜原村,神戸国際マス釣場,35.746074,139.122839
18851,檜原村,公営住宅入口(東京都),35.745621,139.124776
18852,檜原村,郷土資料館(東京都),35.743488,139.129705
18853,檜原村,和田向(東京都),35.723697,139.160299
18854,檜原村,法性寺(東京都),35.726322,139.162222
18855,檜原村,中泉沢,35.728605,139.160725
18856,檜原村,貴布祢伊龍神社,35.729946,139.160285
18857,檜原村,上泉沢(東京都),35.732982,139.161371
18858,檜原村,泉沢回転場,35.733736,139.161548
18859,檜原村,下元郷会館,35.724267,139.160127
18860,檜原村,和田向(東京都),35.723639,139.160178
18861,檜原村,法性寺(東京都),35.726322,139.162219
18862,檜原村,中泉沢,35.728608,139.160725
18863,檜原村,貴布祢伊龍神社,35.729943,139.160288
18864,檜原村,上泉沢(東京都),35.73296,139.161401
18865,檜原村,下日向(東京都),35.726868,139.158513
18866,檜原村,上日向(檜原村),35.726763,139.155334
18867,檜原村,上日向橋,35.726898,139.152662
18868,檜原村,檜原村役場前,35.726615,139.14832
18869,檜原村,愛宕橋(東京都),35.740244,139.0794
18870,檜原村,春日神社〔檜原村藤原〕,35.741138,139.079451
18871,檜原村,旧藤倉小前,35.741696,139.078413
18872,檜原村,藤倉(東京都),35.740491,139.081831
18873,檜原村,春日神社〔檜原村藤原〕,35.741133,139.079454
18874,檜原村,藤倉(東京都),35.740506,139.081962
18875,檜原村,総角沢,35.749644,139.081023
18876,檜原村,総角沢回転場,35.750475,139.080361
18877,檜原村,上白岩(東京都),35.742242,139.064099
18878,檜原村,白岩(東京都),35.742018,139.064453
18879,檜原村,ヘリポート入口,35.741395,139.06563
18880,檜原村,横渡(東京都),35.740683,139.06648
18881,檜原村,向(東京都),35.73993,139.06339
18882,檜原村,白岩沢前,35.738036,139.062977
18883,檜原村,北秋川浄水場前,35.740178,139.072279
18884,檜原村,月夜見入口,35.740496,139.074183
18885,檜原村,落合下(東京都),35.739972,139.075753
18886,神津島村,神津島港,34.207847,139.131563
18887,神津島村,ホテル神津館前,34.202231,139.136921
18888,神津島村,赤羽峠,34.200666,139.14508
18889,神津島村,神津島空港,34.190373,139.134337
18890,神津島村,多幸湾キャンプ場入口,34.200724,139.152488
18891,神津島村,多幸湾キャンプ場,34.203832,139.152185
18892,神津島村,千歳橋前,34.208439,139.137293
18893,神津島村,天神橋前,34.209848,139.139984
18894,神津島村,白島登山口入口,34.213466,139.142333
18895,神津島村,黒島登山口入口,34.210917,139.146738
18896,神津島村,多幸湾,34.202031,139.153422
18897,神津島村,神津島港,34.207843,139.131568
18898,神津島村,沢尻海岸,34.216753,139.133629
18899,神津島村,特養ホーム(東京都),34.218774,139.133505
18900,神津島村,温泉保養センター(東京都),34.220739,139.129578
18901,神津島村,長浜海岸,34.227481,139.137665
18902,神津島村,ドンタクハウス前,34.236246,139.136266
18903,神津島村,赤崎遊歩道,34.239945,139.137612
18904,神津島村,多幸湾キャンプ場入口,34.200727,139.152489
18905,神津島村,天神橋前,34.209872,139.140075
18906,神津島村,千歳橋前,34.208406,139.137342
18907,神津島村,天上山6合目,34.220233,139.148459
18908,昭島市,昭島駅南口,35.713086,139.360856
18909,昭島市,昭島駅南口商店街,35.71219,139.361903
18910,昭島市,保健福祉センター(東京都),35.710877,139.363745
18911,昭島市,昭和会館入口,35.713478,139.35753
18912,昭島市,昭島郵便局,35.714037,139.355534
18913,昭島市,八高線ガード西,35.714582,139.35206
18914,昭島市,拝島中学校,35.711744,139.350554
18915,昭島市,緑が丘交差点北,35.710191,139.35055
18916,昭島市,栗の沢(東京都),35.7068,139.350136
18917,昭島市,昭島市役所,35.705863,139.354047
18918,昭島市,下林(東京都),35.709781,139.349508
18919,昭島市,下林公園,35.709788,139.347497
18920,昭島市,下林公園西,35.709797,139.345525
18921,昭島市,拝島農協北,35.709509,139.344195
18922,昭島市,神明神社(昭島市),35.707847,139.343241
18923,昭島市,拝島会館東,35.706902,139.342532
18924,昭島市,拝島会館前,35.70712,139.341458
18925,昭島市,拝島郵便局,35.707854,139.340456
