バス会社名称,路線名称,バス停名称,緯度,経度,ID,路線ID,停車順番
高速バス,東京-大阪/フライングスニーカー大阪[高速バス],上野駅〔松村ビル前〕,35.710375,139.776347,22465,1384,4
高速バス,東京-大阪/フライングスニーカー大阪[高速バス],東京駅八重洲通り,35.679809,139.770974,22466,1384,5
高速バス,東京-大阪/フライングスニーカー大阪[高速バス],横浜駅西口,35.466459,139.619614,22467,1384,6
高速バス,東京-大阪/フライングスニーカー大阪[高速バス],京都駅八条口,34.984181,135.759491,22468,1384,7
高速バス,東京-大阪/フライングスニーカー大阪[高速バス],大阪駅前〔東梅田駅〕,34.700219,135.500034,22469,1384,8
高速バス,東京-大阪/フライングスニーカー大阪[高速バス],湊町バスターミナル〔OCAT〕,34.666386,135.495359,22470,1384,9
高速バス,東京-大阪/フライングスニーカー大阪[高速バス],あべのハルカス/天王寺駅〔高速バス〕,34.645958,135.515268,22471,1384,10
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],海浜幕張駅,35.649166,140.042224,22472,1385,1
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],西船橋駅〔高速バス〕,35.708232,139.95854,22473,1385,2
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],東京ディズニーシー・バスターミナル・サウス,35.625703,139.89012,22474,1385,3
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],東京ディズニーシー・バスターミナル・サウス,35.625703,139.89012,22474,1385,3
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],東京ディズニーランド・バスターミナル・ウエスト,35.632775,139.876237,22475,1385,4
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],東京ディズニーシー・バスターミナル・サウス,35.625703,139.89012,22476,1385,5
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],東京ディズニーシー・バスターミナル・サウス,35.625703,139.89012,22476,1385,5
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],バスターミナル東京八重洲,35.679073,139.76871,22477,1385,6
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],横浜駅東口,35.465472,139.625144,22478,1385,7
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],千里中央駅,34.810059,135.494802,22479,1385,8
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],新大阪〔阪急バスターミナル〕,34.733893,135.499458,22480,1385,9
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],大阪梅田〔阪急三番街〕,34.705554,135.498298,22481,1385,10
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],大阪梅田〔阪急三番街〕,34.705554,135.498298,22481,1385,10
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],大阪駅前〔ハービスOSAKA〕,34.700054,135.49444,22482,1385,11
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],大阪梅田〔阪急三番街〕,34.705554,135.498298,22483,1385,12
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],大阪梅田〔阪急三番街〕,34.705554,135.498298,22483,1385,12
高速バス,TDR・東京・横浜-大阪梅田・神戸三宮〔京成バス〕[高速バス],三宮バスターミナル,34.694466,135.196057,22484,1385,13
高速バス,東京-兵庫/プリンセスロード[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627,22485,1386,1
高速バス,東京-兵庫/プリンセスロード[高速バス],渋谷マークシティ,35.658414,139.699147,22486,1386,2
高速バス,東京-兵庫/プリンセスロード[高速バス],フラワータウンセンター,34.885821,135.202584,22487,1386,3
高速バス,東京-兵庫/プリンセスロード[高速バス],神姫バス神戸三ノ宮バスターミナル,34.695627,135.196114,22488,1386,4
高速バス,東京-兵庫/プリンセスロード[高速バス],学園都市駅,34.68292,135.05849,22489,1386,5
高速バス,東京-兵庫/プリンセスロード[高速バス],姫路駅〔北口〕,34.827984,134.688962,22490,1386,6
高速バス,東京-広島/エトワールセト[高速バス],ハイアット リージェンシー 東京,35.6913,139.691366,22491,1387,1
高速バス,東京-広島/エトワールセト[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627,22492,1387,2
高速バス,東京-広島/エトワールセト[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627,22492,1387,2
高速バス,東京-広島/エトワールセト[高速バス],新宿駅西口,35.692204,139.698862,22493,1387,3
高速バス,東京-広島/エトワールセト[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627,22494,1387,4
高速バス,東京-広島/エトワールセト[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627,22494,1387,4
高速バス,東京-広島/エトワールセト[高速バス],広尾(広島県),34.505117,133.397809,22495,1387,5
高速バス,東京-広島/エトワールセト[高速バス],福山駅前,34.487934,133.362719,22496,1387,6
高速バス,東京-広島/エトワールセト[高速バス],府中営業所(広島県),34.569816,133.220539,22497,1387,7
高速バス,東京-広島/エトワールセト[高速バス],クロスロードみつぎ,34.511615,133.1446,22498,1387,8
高速バス,東京-広島/エトワールセト[高速バス],三成〔尾道営業所〕,34.45345,133.193808,22499,1387,9
高速バス,東京-広島/エトワールセト[高速バス],尾道駅前,34.403946,133.193952,22500,1387,10
高速バス,東京-広島/エトワールセト[高速バス],三原駅前,34.400008,133.082558,22501,1387,11
高速バス,神奈川-広島/メイプル・ハーバー[高速バス],横浜駅東口,35.46528,139.624916,22502,1388,1
高速バス,神奈川-広島/メイプル・ハーバー[高速バス],町田バスセンター,35.543519,139.444473,22503,1388,2
高速バス,神奈川-広島/メイプル・ハーバー[高速バス],岡山インター,34.70208,133.899911,22504,1388,3
高速バス,神奈川-広島/メイプル・ハーバー[高速バス],広尾(広島県),34.505117,133.397809,22505,1388,4
高速バス,神奈川-広島/メイプル・ハーバー[高速バス],福山駅前,34.487934,133.362719,22506,1388,5
高速バス,神奈川-広島/メイプル・ハーバー[高速バス],西条昭和町,34.425348,132.742024,22507,1388,6
高速バス,神奈川-広島/メイプル・ハーバー[高速バス],中筋駅,34.450985,132.477561,22508,1388,7
高速バス,神奈川-広島/メイプル・ハーバー[高速バス],広島バスセンター,34.395521,132.457442,22509,1388,8
高速バス,神奈川-広島/メイプル・ハーバー[高速バス],広島駅新幹線口,34.398727,132.475692,22510,1388,9
高速バス,東京-山口/萩エクスプレス[高速バス],東京駅〔八重洲南口〕,35.680173,139.768396,22511,1389,1
高速バス,東京-山口/萩エクスプレス[高速バス],東京駅〔日本橋口〕,35.683366,139.769057,22512,1389,2
高速バス,東京-山口/萩エクスプレス[高速バス],霞が関〔高速バス〕,35.672723,139.751801,22513,1389,3
高速バス,東京-山口/萩エクスプレス[高速バス],広域公園前〔修道大学前〕,34.435347,132.40023,22514,1389,4
高速バス,東京-山口/萩エクスプレス[高速バス],大竹インター入口,34.241162,132.221765,22515,1389,5
高速バス,東京-山口/萩エクスプレス[高速バス],岩国駅前,34.171922,132.223897,22516,1389,6
高速バス,東京-山口/萩エクスプレス[高速バス],玖珂インター,34.083427,132.081746,22517,1389,7
高速バス,東京-山口/萩エクスプレス[高速バス],熊毛インター,34.039421,131.974449,22518,1389,8
高速バス,東京-山口/萩エクスプレス[高速バス],徳山駅前,34.05194,131.803385,22519,1389,9
高速バス,東京-山口/萩エクスプレス[高速バス],防府駅前,34.053995,131.568611,22520,1389,10
高速バス,東京-山口/萩エクスプレス[高速バス],宮野車庫,34.18285,131.495365,22521,1389,11
高速バス,東京-山口/萩エクスプレス[高速バス],山口西京橋,34.178857,131.477751,22522,1389,12
高速バス,東京-山口/萩エクスプレス[高速バス],湯田温泉,34.165114,131.457987,22523,1389,13
高速バス,東京-山口/萩エクスプレス[高速バス],大田中央,34.221241,131.342056,22524,1389,14
高速バス,東京-山口/萩エクスプレス[高速バス],萩バスセンター,34.410596,131.402764,22525,1389,15
高速バス,東京-愛媛/パイレーツ号[高速バス],渋谷マークシティ,35.658414,139.699147,22526,1390,1
高速バス,東京-愛媛/パイレーツ号[高速バス],二子玉川ライズ・楽天クリムゾンハウス,35.61006,139.630114,22527,1390,2
高速バス,東京-愛媛/パイレーツ号[高速バス],三島川之江インター,33.981428,133.576296,22528,1390,3
高速バス,東京-愛媛/パイレーツ号[高速バス],新居浜西バスターミナル,33.953655,133.261116,22529,1390,4
高速バス,東京-愛媛/パイレーツ号[高速バス],西条登道,33.912136,133.183099,22530,1390,5
高速バス,東京-愛媛/パイレーツ号[高速バス],壬生川駅前,33.930111,133.085964,22531,1390,6
高速バス,東京-愛媛/パイレーツ号[高速バス],今治駅前,34.064492,132.994339,22532,1390,7
高速バス,東京-愛媛/パイレーツ号[高速バス],今治駅前,34.064492,132.994339,22532,1390,7
高速バス,東京-愛媛/パイレーツ号[高速バス],今治桟橋,34.069926,133.004744,22533,1390,8
高速バス,東京-愛媛/パイレーツ号[高速バス],今治駅前,34.064492,132.994339,22534,1390,9
高速バス,東京-愛媛/パイレーツ号[高速バス],今治駅前,34.064492,132.994339,22534,1390,9
高速バス,東京-長野/新宿-松本[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627,22535,1391,1
高速バス,東京-長野/新宿-松本[高速バス],中央道日野,35.674508,139.409186,22536,1391,2
高速バス,東京-長野/新宿-松本[高速バス],長野道みどり湖,36.097534,137.996751,22537,1391,3
高速バス,東京-長野/新宿-松本[高速バス],長野道広丘野村,36.144783,137.967355,22538,1391,4
高速バス,東京-長野/新宿-松本[高速バス],長野道神林,36.194721,137.935851,22539,1391,5
高速バス,東京-長野/新宿-松本[高速バス],松本インター前,36.231067,137.943685,22540,1391,6
高速バス,東京-長野/新宿-松本[高速バス],松本バスターミナル,36.229973,137.966615,22541,1391,7
高速バス,東京-岐阜/新宿-高山[高速バス],新宿駅西口〔26番・臨時〕,35.690603,139.69817,22542,1392,1
高速バス,東京-岐阜/新宿-高山[高速バス],バスタ新宿〔新宿駅新南口〕,35.688687,139.700627,22543,1392,2
高速バス,東京-岐阜/新宿-高山[高速バス],中央道三鷹,35.672122,139.573209,22544,1392,3
高速バス,東京-岐阜/新宿-高山[高速バス],中央道深大寺,35.663479,139.553726,22545,1392,4
高速バス,東京-岐阜/新宿-高山[高速バス],中央道府中,35.659896,139.496056,22546,1392,5
高速バス,東京-岐阜/新宿-高山[高速バス],中央道日野,35.674508,139.409186,22547,1392,6
高速バス,東京-岐阜/新宿-高山[高速バス],中央道八王子,35.665903,139.296712,22548,1392,7
高速バス,東京-岐阜/新宿-高山[高速バス],平湯温泉,36.190934,137.552299,22549,1392,8
高速バス,東京-岐阜/新宿-高山[高速バス],丹生川,36.169756,137.310664,22550,1392,9
高速バス,東京-岐阜/新宿-高山[高速バス],高山濃飛バスセンター,36.141802,137.251666,22551,1392,10
高速バス,東京-岐阜/新宿-高山[高速バス],古川駅前〔飛騨古川〕,36.236836,137.189078,22552,1392,11
高速バス,東京-青森/シリウス号[高速バス],東京駅〔日本橋口〕,35.683366,139.769057,22553,1393,1
高速バス,東京-青森/シリウス号[高速バス],東京駅〔八重洲南口〕,35.679717,139.768088,22554,1393,2
高速バス,東京-青森/シリウス号[高速バス],池袋駅東口,35.731059,139.714065,22555,1393,3
高速バス,東京-青森/シリウス号[高速バス],軽米インター,40.333792,141.456047,22556,1393,4
高速バス,東京-青森/シリウス号[高速バス],八戸インター,40.487225,141.462965,22557,1393,5
高速バス,東京-青森/シリウス号[高速バス],八戸駅東口,40.508691,141.431546,22558,1393,6
高速バス,東京-青森/シリウス号[高速バス],八戸中心街ターミナル〔三日町〕,40.509913,141.490975,22559,1393,7
高速バス,東京-青森/シリウス号[高速バス],八戸中心街ターミナル〔六日町〕,40.509007,141.491521,22560,1393,8
高速バス,東京-青森/シリウス号[高速バス],八戸〔ラピアバスターミナル〕,40.521426,141.502913,22561,1393,9
高速バス,東京-青森/シリウス号[高速バス],イオンモール下田前,40.599526,141.416766,22562,1393,10
高速バス,東京-青森/シリウス号[高速バス],六戸役場通り〔高速バス〕,40.607011,141.32732,22563,1393,11
高速バス,東京-青森/シリウス号[高速バス],十鉄三本木営業所,40.614691,141.249157,22564,1393,12
高速バス,東京-青森/シリウス号[高速バス],北里大学前〔路線バス・シリウス号〕,40.624523,141.235342,22565,1393,13
高速バス,東京-青森/シリウス号[高速バス],十和田市中央,40.613532,141.214318,22566,1393,14
高速バス,東京-青森/シリウス号[高速バス],七戸十和田駅〔南口〕,40.719675,141.15396,22567,1393,15
高速バス,神奈川・東京-秋田/レイク&ポート号[高速バス],横浜駅西口,35.466459,139.619614,22568,1394,1
高速バス,神奈川・東京-秋田/レイク&ポート号[高速バス],東京駅〔日本橋口〕,35.683366,139.769057,22569,1394,2
